label_id,from_id,to_id,raw_mode,normalized_mode,mode_combo,raw_cost_yuan_for_two,calibrated_cost_yuan_for_two,cost_delta,time_hours,cost_calibration_note,source,is_gateway_label
Q2G000690,P025,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,595.01,595.01,0.0,13.958,gateway_cost_kept,amap road 1036.4km -> gateway_anchor::那拉提草原,True
Q2G000691,那拉提镇,P026,charter_car,gateway_access,gateway_to_spot:那拉提镇,600.05,600.05,0.0,13.733,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 1045.5km,True
Q2G000692,P026,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,594.7,594.7,0.0,13.882,gateway_cost_kept,amap road 1035.8km -> gateway_anchor::那拉提草原,True
Q2G000693,那拉提镇,P027,charter_car,gateway_access,gateway_to_spot:那拉提镇,705.87,705.87,0.0,16.662,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 1238.0km,True
Q2G000694,P027,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,696.32,696.32,0.0,16.713,gateway_cost_kept,amap road 1220.6km -> gateway_anchor::那拉提草原,True
Q2G000695,那拉提镇,P028,charter_car,gateway_access,gateway_to_spot:那拉提镇,760.71,760.71,0.0,18.143,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 1337.6km,True
Q2G000696,P028,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,751.29,751.29,0.0,18.162,gateway_cost_kept,amap road 1320.5km -> gateway_anchor::那拉提草原,True
Q2G000697,那拉提镇,P029,rental_car,gateway_access,gateway_to_spot:那拉提镇,180.66,180.66,0.0,6.008,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 283.0km,True
Q2G000698,P029,那拉提镇,rental_car,gateway_access,spot_to_gateway:那拉提镇,180.83,180.83,0.0,5.891,gateway_cost_kept,amap road 283.3km -> gateway_anchor::那拉提草原,True
Q2G000699,那拉提镇,P030,charter_car,gateway_access,gateway_to_spot:那拉提镇,215.05,215.05,0.0,7.018,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 345.5km,True
Q2G000700,P030,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,215.1,215.1,0.0,7.046,gateway_cost_kept,amap road 345.6km -> gateway_anchor::那拉提草原,True
Q2G000701,那拉提镇,P031,charter_car,gateway_access,gateway_to_spot:那拉提镇,224.92,224.92,0.0,7.231,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 363.5km,True
Q2G000702,P031,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,225.0,225.0,0.0,7.289,gateway_cost_kept,amap road 363.6km -> gateway_anchor::那拉提草原,True
Q2G000703,那拉提镇,P032,charter_car,gateway_access,gateway_to_spot:那拉提镇,266.1,266.1,0.0,8.395,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 438.4km,True
Q2G000704,P032,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,266.35,266.35,0.0,8.503,gateway_cost_kept,amap road 438.8km -> gateway_anchor::那拉提草原,True
Q2G000705,那拉提镇,P033,rental_car,gateway_access,gateway_to_spot:那拉提镇,76.43,76.43,0.0,2.704,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 93.5km,True
Q2G000706,P033,那拉提镇,rental_car,gateway_access,spot_to_gateway:那拉提镇,76.5,76.5,0.0,2.724,gateway_cost_kept,amap road 93.6km -> gateway_anchor::那拉提草原,True
Q2G000707,那拉提镇,P034,charter_car,gateway_access,gateway_to_spot:那拉提镇,300.95,300.95,0.0,8.498,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 501.7km,True
Q2G000708,P034,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,301.5,301.5,0.0,8.57,gateway_cost_kept,amap road 502.7km -> gateway_anchor::那拉提草原,True
Q2G000709,那拉提镇,P035,charter_car,gateway_access,gateway_to_spot:那拉提镇,405.29,405.29,0.0,10.403,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 691.4km,True
Q2G000710,P035,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,405.26,405.26,0.0,10.477,gateway_cost_kept,amap road 691.4km -> gateway_anchor::那拉提草原,True
Q2G000711,那拉提镇,P036,charter_car,gateway_access,gateway_to_spot:那拉提镇,371.9,371.9,0.0,9.706,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 630.7km,True
Q2G000712,P036,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,371.91,371.91,0.0,9.802,gateway_cost_kept,amap road 630.8km -> gateway_anchor::那拉提草原,True
Q2G000713,那拉提镇,P037,charter_car,gateway_access,gateway_to_spot:那拉提镇,574.04,574.04,0.0,15.153,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 998.3km,True
Q2G000714,P037,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,574.01,574.01,0.0,14.992,gateway_cost_kept,amap road 998.2km -> gateway_anchor::那拉提草原,True
Q2G000715,那拉提镇,P038,charter_car,gateway_access,gateway_to_spot:那拉提镇,559.58,559.58,0.0,15.467,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 972.0km,True
Q2G000716,P038,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,514.73,514.73,0.0,15.172,gateway_cost_kept,amap road 890.4km -> gateway_anchor::那拉提草原,True
Q2G000717,那拉提镇,P039,charter_car,gateway_access,gateway_to_spot:那拉提镇,573.93,573.93,0.0,15.162,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 998.1km,True
Q2G000718,P039,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,574.78,574.78,0.0,15.08,gateway_cost_kept,amap road 999.6km -> gateway_anchor::那拉提草原,True
Q2G000719,那拉提镇,P040,charter_car,gateway_access,gateway_to_spot:那拉提镇,658.04,658.04,0.0,15.156,gateway_cost_kept,gateway_anchor::那拉提草原 -> amap road 1151.0km,True
Q2G000720,P040,那拉提镇,charter_car,gateway_access,spot_to_gateway:那拉提镇,649.0,649.0,0.0,15.302,gateway_cost_kept,amap road 1134.6km -> gateway_anchor::那拉提草原,True
Q2G000721,赛里木湖,P001,charter_car,gateway_access,gateway_to_spot:赛里木湖,366.2,366.2,0.0,6.755,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 620.4km,True
Q2G000722,P001,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,374.87,374.87,0.0,7.226,gateway_cost_kept,amap road 636.1km -> gateway_anchor::果子沟大桥,True
Q2G000723,赛里木湖,P002,charter_car,gateway_access,gateway_to_spot:赛里木湖,394.31,394.31,0.0,7.446,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 671.5km,True
Q2G000724,P002,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,402.64,402.64,0.0,7.65,gateway_cost_kept,amap road 686.6km -> gateway_anchor::果子沟大桥,True
Q2G000725,赛里木湖,P003,charter_car,gateway_access,gateway_to_spot:赛里木湖,461.22,461.22,0.0,8.882,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 793.1km,True
Q2G000726,P003,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,469.33,469.33,0.0,9.382,gateway_cost_kept,amap road 807.9km -> gateway_anchor::果子沟大桥,True
Q2G000727,赛里木湖,P004,charter_car,gateway_access,gateway_to_spot:赛里木湖,449.11,449.11,0.0,8.531,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 771.1km,True
Q2G000728,P004,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,457.42,457.42,0.0,9.02,gateway_cost_kept,amap road 786.2km -> gateway_anchor::果子沟大桥,True
Q2G000729,赛里木湖,P005,charter_car,gateway_access,gateway_to_spot:赛里木湖,447.1,447.1,0.0,8.561,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 767.5km,True
Q2G000730,P005,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,455.46,455.46,0.0,9.043,gateway_cost_kept,amap road 782.6km -> gateway_anchor::果子沟大桥,True
Q2G000731,赛里木湖,P006,charter_car,gateway_access,gateway_to_spot:赛里木湖,450.19,450.19,0.0,8.666,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 773.1km,True
Q2G000732,P006,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,459.76,459.76,0.0,9.287,gateway_cost_kept,amap road 790.5km -> gateway_anchor::果子沟大桥,True
Q2G000733,赛里木湖,P007,charter_car,gateway_access,gateway_to_spot:赛里木湖,829.79,829.79,0.0,18.309,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 1463.3km,True
Q2G000734,P007,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,787.11,787.11,0.0,17.723,gateway_cost_kept,amap road 1385.6km -> gateway_anchor::果子沟大桥,True
Q2G000735,赛里木湖,P008,scenic_shuttle,gateway_access,gateway_to_spot:赛里木湖,45.0,45.0,0.0,0.75,gateway_cost_kept,gateway_anchor::果子沟大桥 -> scenic_shuttle -> scenic_shuttle,True
Q2G000736,P008,赛里木湖,scenic_shuttle,gateway_access,spot_to_gateway:赛里木湖,45.0,45.0,0.0,0.75,gateway_cost_kept,scenic_shuttle -> scenic_shuttle -> gateway_anchor::果子沟大桥,True
Q2G000737,赛里木湖,P009,charter_car,gateway_access,gateway_to_spot:赛里木湖,245.0,245.0,0.0,9.1,gateway_cost_kept,gateway_anchor::果子沟大桥 -> scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,True
Q2G000738,P009,赛里木湖,rental_car,gateway_access,spot_to_gateway:赛里木湖,226.73,226.73,0.0,5.204,gateway_cost_kept,amap road 366.8km -> gateway_anchor::果子沟大桥,True
Q2G000739,赛里木湖,P010,charter_car,gateway_access,gateway_to_spot:赛里木湖,170.75,170.75,0.0,6.6,gateway_cost_kept,gateway_anchor::果子沟大桥 -> scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,True
Q2G000740,P010,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,170.75,170.75,0.0,6.6,gateway_cost_kept,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle -> gateway_anchor::果子沟大桥,True
Q2G000741,赛里木湖,P011,charter_car,gateway_access,gateway_to_spot:赛里木湖,465.92,465.92,0.0,9.161,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 801.7km,True
Q2G000742,P011,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,475.05,475.05,0.0,9.792,gateway_cost_kept,amap road 818.3km -> gateway_anchor::果子沟大桥,True
Q2G000743,赛里木湖,P012,charter_car,gateway_access,gateway_to_spot:赛里木湖,450.16,450.16,0.0,8.632,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 773.0km,True
Q2G000744,P012,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,458.47,458.47,0.0,9.108,gateway_cost_kept,amap road 788.1km -> gateway_anchor::果子沟大桥,True
Q2G000745,赛里木湖,P013,charter_car,gateway_access,gateway_to_spot:赛里木湖,478.09,478.09,0.0,9.072,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 823.8km,True
Q2G000746,P013,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,479.88,479.88,0.0,9.731,gateway_cost_kept,amap road 827.1km -> gateway_anchor::果子沟大桥,True
Q2G000747,赛里木湖,P014,rental_car,gateway_access,gateway_to_spot:赛里木湖,82.04,82.04,0.0,2.021,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 103.7km,True
Q2G000748,P014,赛里木湖,taxi_transfer,gateway_access,spot_to_gateway:赛里木湖,44.1,44.1,0.0,1.047,gateway_cost_kept,amap road 34.7km -> gateway_anchor::果子沟大桥,True
Q2G000749,赛里木湖,P015,charter_car,gateway_access,gateway_to_spot:赛里木湖,206.5,206.5,0.0,9.1,gateway_cost_kept,gateway_anchor::果子沟大桥 -> scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,True
Q2G000750,P015,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,195.9,195.9,0.0,6.456,gateway_cost_kept,amap road 310.7km -> gateway_anchor::果子沟大桥,True
Q2G000751,赛里木湖,P016,charter_car,gateway_access,gateway_to_spot:赛里木湖,271.21,271.21,0.0,6.878,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 447.7km,True
Q2G000752,P016,赛里木湖,rental_car,gateway_access,spot_to_gateway:赛里木湖,233.83,233.83,0.0,5.666,gateway_cost_kept,amap road 379.7km -> gateway_anchor::果子沟大桥,True
Q2G000753,赛里木湖,P017,gateway_access,gateway_access,gateway_to_spot:赛里木湖,30.0,30.0,0.0,0.55,gateway_cost_kept,gateway_local_access,True
Q2G000754,P017,赛里木湖,gateway_access,gateway_access,spot_to_gateway:赛里木湖,30.0,30.0,0.0,0.55,gateway_cost_kept,gateway_local_access,True
Q2G000755,赛里木湖,P018,charter_car,gateway_access,gateway_to_spot:赛里木湖,547.61,547.61,0.0,11.853,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 950.2km,True
Q2G000756,P018,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,562.32,562.32,0.0,12.565,gateway_cost_kept,amap road 976.9km -> gateway_anchor::果子沟大桥,True
Q2G000757,赛里木湖,P019,charter_car,gateway_access,gateway_to_spot:赛里木湖,545.08,545.08,0.0,11.452,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 945.6km,True
Q2G000758,P019,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,553.0,553.0,0.0,12.024,gateway_cost_kept,amap road 960.0km -> gateway_anchor::果子沟大桥,True
Q2G000759,赛里木湖,P020,charter_car,gateway_access,gateway_to_spot:赛里木湖,538.7,538.7,0.0,11.331,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 934.0km,True
Q2G000760,P020,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,546.32,546.32,0.0,11.859,gateway_cost_kept,amap road 947.9km -> gateway_anchor::果子沟大桥,True
Q2G000761,赛里木湖,P021,charter_car,gateway_access,gateway_to_spot:赛里木湖,604.36,604.36,0.0,11.303,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 1053.4km,True
Q2G000762,P021,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,603.5,603.5,0.0,12.36,gateway_cost_kept,amap road 1051.8km -> gateway_anchor::果子沟大桥,True
Q2G000763,赛里木湖,P022,charter_car,gateway_access,gateway_to_spot:赛里木湖,473.07,473.07,0.0,9.111,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 814.7km,True
Q2G000764,P022,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,480.62,480.62,0.0,9.692,gateway_cost_kept,amap road 828.4km -> gateway_anchor::果子沟大桥,True
Q2G000765,赛里木湖,P023,rental_car,gateway_access,gateway_to_spot:赛里木湖,343.28,343.28,0.0,6.424,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 578.7km,True
Q2G000766,P023,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,351.45,351.45,0.0,6.993,gateway_cost_kept,amap road 593.5km -> gateway_anchor::果子沟大桥,True
Q2G000767,赛里木湖,P024,charter_car,gateway_access,gateway_to_spot:赛里木湖,828.86,828.86,0.0,18.287,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 1461.6km,True
Q2G000768,P024,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,786.41,786.41,0.0,17.692,gateway_cost_kept,amap road 1384.4km -> gateway_anchor::果子沟大桥,True
Q2G000769,赛里木湖,P025,charter_car,gateway_access,gateway_to_spot:赛里木湖,828.83,828.83,0.0,18.268,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 1461.5km,True
Q2G000770,P025,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,786.07,786.07,0.0,17.657,gateway_cost_kept,amap road 1383.8km -> gateway_anchor::果子沟大桥,True
Q2G000771,赛里木湖,P026,charter_car,gateway_access,gateway_to_spot:赛里木湖,828.84,828.84,0.0,18.232,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 1461.5km,True
Q2G000772,P026,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,785.76,785.76,0.0,17.564,gateway_cost_kept,amap road 1383.2km -> gateway_anchor::果子沟大桥,True
Q2G000773,赛里木湖,P027,charter_car,gateway_access,gateway_to_spot:赛里木湖,934.66,934.66,0.0,21.076,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 1653.9km,True
Q2G000774,P027,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,887.38,887.38,0.0,20.454,gateway_cost_kept,amap road 1568.0km -> gateway_anchor::果子沟大桥,True
Q2G000775,赛里木湖,P028,charter_car,gateway_access,gateway_to_spot:赛里木湖,989.5,989.5,0.0,22.529,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 1753.6km,True
Q2G000776,P028,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,942.35,942.35,0.0,21.827,gateway_cost_kept,amap road 1667.9km -> gateway_anchor::果子沟大桥,True
Q2G000777,赛里木湖,P029,charter_car,gateway_access,gateway_to_spot:赛里木湖,409.45,409.45,0.0,10.501,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 699.0km,True
Q2G000778,P029,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,371.89,371.89,0.0,9.64,gateway_cost_kept,amap road 630.7km -> gateway_anchor::果子沟大桥,True
Q2G000779,赛里木湖,P030,charter_car,gateway_access,gateway_to_spot:赛里木湖,443.84,443.84,0.0,11.497,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 761.5km,True
Q2G000780,P030,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,406.16,406.16,0.0,10.748,gateway_cost_kept,amap road 693.0km -> gateway_anchor::果子沟大桥,True
Q2G000781,赛里木湖,P031,charter_car,gateway_access,gateway_to_spot:赛里木湖,453.71,453.71,0.0,11.715,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 779.5km,True
Q2G000782,P031,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,416.06,416.06,0.0,10.932,gateway_cost_kept,amap road 711.0km -> gateway_anchor::果子沟大桥,True
Q2G000783,赛里木湖,P032,charter_car,gateway_access,gateway_to_spot:赛里木湖,517.22,517.22,0.0,10.711,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 895.0km,True
Q2G000784,P032,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,457.41,457.41,0.0,12.191,gateway_cost_kept,amap road 786.2km -> gateway_anchor::果子沟大桥,True
Q2G000785,赛里木湖,P033,charter_car,gateway_access,gateway_to_spot:赛里木湖,305.22,305.22,0.0,7.375,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 509.5km,True
Q2G000786,P033,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,267.56,267.56,0.0,6.465,gateway_cost_kept,amap road 441.0km -> gateway_anchor::果子沟大桥,True
Q2G000787,赛里木湖,P034,charter_car,gateway_access,gateway_to_spot:赛里木湖,552.07,552.07,0.0,10.896,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 958.3km,True
Q2G000788,P034,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,492.56,492.56,0.0,12.351,gateway_cost_kept,amap road 850.1km -> gateway_anchor::果子沟大桥,True
Q2G000789,赛里木湖,P035,charter_car,gateway_access,gateway_to_spot:赛里木湖,455.87,455.87,0.0,8.582,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 783.4km,True
Q2G000790,P035,赛里木湖,charter_car,gateway_access,spot_to_gateway:赛里木湖,464.22,464.22,0.0,9.036,gateway_cost_kept,amap road 798.6km -> gateway_anchor::果子沟大桥,True
Q2G000791,赛里木湖,P036,charter_car,gateway_access,gateway_to_spot:赛里木湖,422.48,422.48,0.0,7.834,gateway_cost_kept,gateway_anchor::果子沟大桥 -> amap road 722.7km,True
